pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
03755,Evie,Dolly,545,2304,butter dolly,good bye mr wilcox it does seem curious that mrs wilcox should have left margaret howards end and yet she get it after all,Charles Wilcox; Dolly,F,intermediate,F,intermediate,HowardsEnd,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
03756,Evie,Dolly,612,546,what a horrid woman,thank you evie dear charles,Charles Wilcox; Dolly; Mr. Wilcox,F,intermediate,F,intermediate,HowardsEnd,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
03757,Evie,Dolly,618,613,but those chrysanthemums,why she may be coming down to turn us out now,Charles Wilcox; Dolly; Mr. Wilcox,F,intermediate,F,intermediate,HowardsEnd,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
03758,Evie,Dolly,2303,619,good bye dad,or coming down to the funeral at all,Dolly; Henry; Margaret; Paul,F,intermediate,F,intermediate,HowardsEnd,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
03759,Dolly,Charles Wilcox,546,2217,thank you evie dear charles,very well sir which car will you have,Charles Wilcox; Evie,F,intermediate,M,major,HowardsEnd,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
03760,Dolly,Charles Wilcox,548,574,i didn t know one could pollard elms i thought one only pollarded willows,what s wrong,Charles Wilcox; Evie,F,intermediate,M,major,HowardsEnd,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
03761,Dolly,Charles Wilcox,550,570,then why oughtn t the elms in the churchyard to be pollarded,howards end now crane just don t forget to put on the stepney wheel,Charles Wilcox; Evie,F,intermediate,M,major,HowardsEnd,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
03762,Dolly,Charles Wilcox,561,1264,charles your father s down something s happened he wants you in the house at once oh charles,miss schlegel always meant to get hold of howards end and thanks to you she s got it,Charles Wilcox; His Father'S Chauffeur,F,intermediate,M,major,HowardsEnd,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0
03763,Dolly,Charles Wilcox,569,578,she wants howards end,look here i m in no mood for foolery it s no morning for it either,Charles Wilcox; His Father'S Chauffeur,F,intermediate,M,major,HowardsEnd,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
03764,Dolly,Charles Wilcox,573,1256,but you haven t listened charles,does it indeed we shall all be dancing to a very different music presently miss schlegel has fairly got us on toast,Charles Wilcox,F,intermediate,M,major,HowardsEnd,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1
03765,Dolly,Charles Wilcox,575,580,i keep on telling you howards end miss schlegel s got it,howards end,Charles Wilcox,F,intermediate,M,major,HowardsEnd,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
03766,Dolly,Charles Wilcox,577,547,now charles you promised not to say those naughty,yes dear,Charles Wilcox,F,intermediate,M,major,HowardsEnd,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
03767,Dolly,Charles Wilcox,579,1260,i tell you i keep on telling you miss schlegel she s got it your mother s left it to her and you ve all got to move out,you did,Charles Wilcox,F,intermediate,M,major,HowardsEnd,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0
03768,Dolly,Charles Wilcox,602,1262,why you just said it was,it s all very well to turn the conversation but father would never have dreamt of marrying as long as evie was there to make him comfortable but you must needs start match making besides cahill s too old,Charles Wilcox; Evie; Mr. Wilcox,F,intermediate,M,major,HowardsEnd,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
03769,Dolly,Charles Wilcox,613,603,why she may be coming down to turn us out now,never mind if i did and hold your tongue,Charles Wilcox; Evie; Mr. Wilcox,F,intermediate,M,major,HowardsEnd,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0
03770,Dolly,Charles Wilcox,1253,1254,you ve waked the baby i knew you would rum ti foo rackety tackety tompkin i m not responsible for what uncle percy does nor for anybody else or anything so there,who asked him while i was away who asked my sister down to meet him who sent them out in the motor day after day,Charles Wilcox,F,intermediate,M,major,HowardsEnd,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
03771,Dolly,Charles Wilcox,1255,614,charles that reminds me of some poem,i wish she would i could then deal with her,Charles Wilcox,F,intermediate,M,major,HowardsEnd,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0
03772,Dolly,Charles Wilcox,1257,562,i could simply scratch that woman s eyes out and to say it s my fault is most unfair,wait dear wait a minute who had the key of the garage while you were away crane,Charles Wilcox,F,intermediate,M,major,HowardsEnd,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
03773,Dolly,Charles Wilcox,1259,549,i didn t,oh no one can pollard elms,Charles Wilcox,F,intermediate,M,major,HowardsEnd,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
03774,Dolly,Charles Wilcox,1261,576,tootle tootle playing on the pootle,got what what the dickens are you talking about,Charles Wilcox,F,intermediate,M,major,HowardsEnd,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0
03775,Dolly,Charles Wilcox,1263,1266,of course if you re going to be rude to uncle percy,we re in a bad hole and must make the best of it i shall answer the pater s letter civilly he s evidently anxious to do the decent thing but i do not intend to forget these schlegels in a hurry as long as they re on their best behaviour dolly are you listening we ll behave too but if i find them giving themselves airs or monopolising my father or at all ill treating him or worrying him with their artistic beastliness i intend to put my foot down yes firmly taking my mother s place heaven knows what poor old paul will say when the news reaches him,Charles Wilcox,F,intermediate,M,major,HowardsEnd,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
03776,Dolly,Charles Wilcox,1265,551,i call the way you twist things round and make them hang together most unfair you couldn t have been nastier if you d caught me flirting could he diddums,another point i must speak to chalkeley,Charles Wilcox,F,intermediate,M,major,HowardsEnd,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1
03777,Dolly,Charles Wilcox,2216,1258,what for,it s your fault and five months ago you admitted it,Charles Wilcox; Henry,F,intermediate,M,major,HowardsEnd,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1
03778,Charles Wilcox,Dolly,547,575,yes dear,i keep on telling you howards end miss schlegel s got it,Dolly; Evie,M,major,F,intermediate,HowardsEnd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
03779,Charles Wilcox,Dolly,549,593,oh no one can pollard elms,but i say that note isn t legal houses ought to be done by a lawyer charles surely,Dolly; Evie,M,major,F,intermediate,HowardsEnd,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0
03780,Charles Wilcox,Dolly,568,1265,now dolly i can attend to you miss schlegel what does she want,i call the way you twist things round and make them hang together most unfair you couldn t have been nastier if you d caught me flirting could he diddums,Dolly; His Father'S Chauffeur,M,major,F,intermediate,HowardsEnd,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1
03781,Charles Wilcox,Dolly,572,584,now mind you don t forget for i come little woman,oh no the matron of the nursing home has written instead of her,Dolly; His Father'S Chauffeur,M,major,F,intermediate,HowardsEnd,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
03782,Charles Wilcox,Dolly,574,577,what s wrong,now charles you promised not to say those naughty,Dolly,M,major,F,intermediate,HowardsEnd,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
03783,Charles Wilcox,Dolly,576,581,got what what the dickens are you talking about,howards end,Dolly,M,major,F,intermediate,HowardsEnd,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
03784,Charles Wilcox,Dolly,578,548,look here i m in no mood for foolery it s no morning for it either,i didn t know one could pollard elms i thought one only pollarded willows,Dolly,M,major,F,intermediate,HowardsEnd,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1
03785,Charles Wilcox,Dolly,580,602,howards end,why you just said it was,Dolly,M,major,F,intermediate,HowardsEnd,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
03786,Charles Wilcox,Dolly,583,1255,schlegels again,charles that reminds me of some poem,Dolly; Evie,M,major,F,intermediate,HowardsEnd,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
03787,Charles Wilcox,Dolly,592,573,a note in my mother s handwriting in an envelope addressed to my father sealed inside no date no signature forwarded through the matron of that nursing home now the question is,but you haven t listened charles,Dolly; Evie; Mr. Wilcox,M,major,F,intermediate,HowardsEnd,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
03788,Charles Wilcox,Dolly,601,550,my dear father consult an expert if you like but i don t admit it is my mother s writing,then why oughtn t the elms in the churchyard to be pollarded,Dolly; Evie; Mr. Wilcox,M,major,F,intermediate,HowardsEnd,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0
03789,Charles Wilcox,Dolly,1254,579,who asked him while i was away who asked my sister down to meet him who sent them out in the motor day after day,i tell you i keep on telling you miss schlegel she s got it your mother s left it to her and you ve all got to move out,Dolly,M,major,F,intermediate,HowardsEnd,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1
03790,Charles Wilcox,Dolly,1256,1263,does it indeed we shall all be dancing to a very different music presently miss schlegel has fairly got us on toast,of course if you re going to be rude to uncle percy,Dolly,M,major,F,intermediate,HowardsEnd,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0
03791,Charles Wilcox,Dolly,1258,1257,it s your fault and five months ago you admitted it,i could simply scratch that woman s eyes out and to say it s my fault is most unfair,Dolly,M,major,F,intermediate,HowardsEnd,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1
03792,Charles Wilcox,Dolly,1260,569,you did,she wants howards end,Dolly,M,major,F,intermediate,HowardsEnd,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
03793,Charles Wilcox,Dolly,1262,1261,it s all very well to turn the conversation but father would never have dreamt of marrying as long as evie was there to make him comfortable but you must needs start match making besides cahill s too old,tootle tootle playing on the pootle,Dolly,M,major,F,intermediate,HowardsEnd,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
03794,Charles Wilcox,Dolly,1264,1259,miss schlegel always meant to get hold of howards end and thanks to you she s got it,i didn t,Dolly,M,major,F,intermediate,HowardsEnd,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
03795,Charles Wilcox,His Father'S Chauffeur,555,560,morning hullo my new car s been driven,don t know i m sure sir no one s driven it since i ve been back but of course there s the fortnight i ve been away with the other car in yorkshire,His Father'S Chauffeur,M,major,M,minor,HowardsEnd,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0
03796,Charles Wilcox,His Father'S Chauffeur,559,565,one minute i m busy well crane who s been driving it do you suppose,no sir no one s had the motor out sir,Dolly; His Father'S Chauffeur,M,major,M,minor,HowardsEnd,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
03797,Charles Wilcox,His Father'S Chauffeur,562,567,wait dear wait a minute who had the key of the garage while you were away crane,i can t of course say for the time i ve been in yorkshire no more mud now sir,Dolly; His Father'S Chauffeur,M,major,M,minor,HowardsEnd,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1
03798,Charles Wilcox,His Father'S Chauffeur,564,556,do you mean to tell me that old penny can drive a motor,has it sir,Dolly; His Father'S Chauffeur,M,major,M,minor,HowardsEnd,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
03799,Charles Wilcox,His Father'S Chauffeur,566,563,then how do you account for the mud on the axle,the gardener sir,Dolly; His Father'S Chauffeur,M,major,M,minor,HowardsEnd,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
03800,Charles Wilcox,His Father'S Chauffeur,570,571,howards end now crane just don t forget to put on the stepney wheel,no sir,Dolly; His Father'S Chauffeur,M,major,M,minor,HowardsEnd,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
03801,His Father'S Chauffeur,Charles Wilcox,556,564,has it sir,do you mean to tell me that old penny can drive a motor,Charles Wilcox,M,minor,M,major,HowardsEnd,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0
03802,His Father'S Chauffeur,Charles Wilcox,563,568,the gardener sir,now dolly i can attend to you miss schlegel what does she want,Charles Wilcox; Dolly,M,minor,M,major,HowardsEnd,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
03803,His Father'S Chauffeur,Charles Wilcox,565,572,no sir no one s had the motor out sir,now mind you don t forget for i come little woman,Charles Wilcox; Dolly,M,minor,M,major,HowardsEnd,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1
03804,His Father'S Chauffeur,Charles Wilcox,567,557,i can t of course say for the time i ve been in yorkshire no more mud now sir,yes and whoever s driven it hasn t cleaned it properly for there s mud on the axle take it off,Charles Wilcox; Dolly,M,minor,M,major,HowardsEnd,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
03805,His Father'S Chauffeur,Charles Wilcox,571,566,no sir,then how do you account for the mud on the axle,Charles Wilcox; Dolly,M,minor,M,major,HowardsEnd,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0
03806,His Father'S Chauffeur,Dolly,560,561,don t know i m sure sir no one s driven it since i ve been back but of course there s the fortnight i ve been away with the other car in yorkshire,charles your father s down something s happened he wants you in the house at once oh charles,Charles Wilcox; Dolly,M,minor,F,intermediate,HowardsEnd,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
03807,Mr. Wilcox,Dolly,585,595,come in all three of you dolly why have you disobeyed me,why it s only in pencil i said so pencil never counts,Charles Wilcox; Dolly; Evie,M,major,F,intermediate,HowardsEnd,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1
03808,Mr. Wilcox,Dolly,594,586,give it her,oh mr wilcox,Charles Wilcox; Dolly; Evie,M,major,F,intermediate,HowardsEnd,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
03809,Dolly,Mr. Wilcox,586,620,oh mr wilcox,why shouldn t she come down she had the right to and she stood far back among the hilton women the flowers certainly we should not have sent such flowers but they may have seemed the right thing to her evie and for all you know they may be the custom in germany,Charles Wilcox; Evie; Mr. Wilcox,F,intermediate,M,major,HowardsEnd,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
03810,Dolly,Mr. Wilcox,593,587,but i say that note isn t legal houses ought to be done by a lawyer charles surely,i told you not to go out to the garage i ve heard you all shouting in the garden i won t have it come in into the dining room every one of you we can t discuss private matters in the middle of all the servants here charles here read these see what you make,Charles Wilcox; Evie; Mr. Wilcox,F,intermediate,M,major,HowardsEnd,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1
03811,Dolly,Mr. Wilcox,595,594,why it s only in pencil i said so pencil never counts,give it her,Charles Wilcox; Evie; Mr. Wilcox,F,intermediate,M,major,HowardsEnd,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0
03812,Dolly,Mr. Wilcox,619,596,or coming down to the funeral at all,we know that it is not legally binding dolly we are aware of that legally i should be justified in tearing it up and throwing it into the fire of course my dear we consider you as one of the family but it will be better if you do not interfere with what you do not understand,Charles Wilcox; Evie; Mr. Wilcox,F,intermediate,M,major,HowardsEnd,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1
03813,Mr. Wilcox,Charles Wilcox,587,588,i told you not to go out to the garage i ve heard you all shouting in the garden i won t have it come in into the dining room every one of you we can t discuss private matters in the middle of all the servants here charles here read these see what you make,i suppose we re going to have a talk about this,Charles Wilcox; Dolly; Evie,M,major,M,major,HowardsEnd,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
03814,Mr. Wilcox,Charles Wilcox,589,590,certainly i was coming out to you when dolly,well let s sit down,Charles Wilcox; Dolly; Evie,M,major,M,major,HowardsEnd,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
03815,Mr. Wilcox,Charles Wilcox,591,597,come evie don t waste time sit down,the question is the question is whether miss schlegel during the fortnight we were all away whether she unduly,Charles Wilcox; Dolly; Evie,M,major,M,major,HowardsEnd,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
03816,Mr. Wilcox,Charles Wilcox,596,616,we know that it is not legally binding dolly we are aware of that legally i should be justified in tearing it up and throwing it into the fire of course my dear we consider you as one of the family but it will be better if you do not interfere with what you do not understand,that paul business was pretty scandalous though,Charles Wilcox; Dolly; Evie,M,major,M,major,HowardsEnd,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0
03817,Mr. Wilcox,Charles Wilcox,598,599,i don t think that,don t think what,Charles Wilcox; Dolly; Evie,M,major,M,major,HowardsEnd,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
03818,Mr. Wilcox,Charles Wilcox,600,592,that she would have that it is a case of undue influence no to my mind the question is the the invalid s condition at the time she wrote,a note in my mother s handwriting in an envelope addressed to my father sealed inside no date no signature forwarded through the matron of that nursing home now the question is,Charles Wilcox; Dolly; Evie,M,major,M,major,HowardsEnd,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0
03819,Mr. Wilcox,Charles Wilcox,608,601,the whole thing is unlike her if miss schlegel had been poor if she had wanted a house i could understand it a little but she has a house of her own why should she want another she wouldn t have any use for howards end,my dear father consult an expert if you like but i don t admit it is my mother s writing,Charles Wilcox; Dolly; Evie,M,major,M,major,HowardsEnd,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0
03820,Mr. Wilcox,Charles Wilcox,615,609,so could i i could deal with her if she comes but she won t come you re all a bit hard on miss schlegel,that time may prove,Charles Wilcox; Dolly; Evie,M,major,M,major,HowardsEnd,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0
03821,Charles Wilcox,Mr. Wilcox,588,589,i suppose we re going to have a talk about this,certainly i was coming out to you when dolly,Dolly; Evie; Mr. Wilcox,M,major,M,major,HowardsEnd,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0
03822,Charles Wilcox,Mr. Wilcox,590,591,well let s sit down,come evie don t waste time sit down,Dolly; Evie; Mr. Wilcox,M,major,M,major,HowardsEnd,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
03823,Charles Wilcox,Mr. Wilcox,597,600,the question is the question is whether miss schlegel during the fortnight we were all away whether she unduly,that she would have that it is a case of undue influence no to my mind the question is the the invalid s condition at the time she wrote,Dolly; Evie; Mr. Wilcox,M,major,M,major,HowardsEnd,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0
03824,Charles Wilcox,Mr. Wilcox,599,623,don t think what,has he done it any harm,Dolly; Evie; Mr. Wilcox,M,major,M,major,HowardsEnd,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
03825,Charles Wilcox,Mr. Wilcox,603,604,never mind if i did and hold your tongue,ah well i shouldn t have thought it possible,Dolly; Evie; Mr. Wilcox,M,major,M,major,HowardsEnd,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0
03826,Charles Wilcox,Mr. Wilcox,614,598,i wish she would i could then deal with her,i don t think that,Dolly; Evie; Mr. Wilcox,M,major,M,major,HowardsEnd,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
03827,Charles Wilcox,Mr. Wilcox,616,615,that paul business was pretty scandalous though,so could i i could deal with her if she comes but she won t come you re all a bit hard on miss schlegel,Dolly; Evie; Mr. Wilcox,M,major,M,major,HowardsEnd,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1
03828,Charles Wilcox,Mr. Wilcox,622,617,she s a cosmopolitan i admit i m rather down on cosmopolitans my fault doubtless i cannot stand them and a german cosmopolitan is the limit i think that s about all isn t it i want to run down and see chalkeley a bicycle will do and by the way i wish you d speak to crane some time i m certain he s had my new car out,i want no more of the paul business charles as i said at the time and besides it is quite apart from this business margaret schlegel has been officious and tiresome during this terrible week and we have all suffered under her but upon my soul she s honest she s not in collusion with the matron i m absolutely certain of it nor was she with the doctor i m equally certain of that she did not hide anything from us for up to that very afternoon she was as ignorant as we are she like ourselves was a dupe you see charles in her terrible pain your mother put us all in false positions paul would not have left england you would not have gone to italy nor evie and i into yorkshire if only we had known well miss schlegel s position has been equally false take all in all she has not come out of it badly,Dolly; Evie; Mr. Wilcox,M,major,M,major,HowardsEnd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03829,Helen,Leonard,695,748,was it the time the sandy cat walked round the balustrade then i don t remember that s the only beethoven i ever remember specially,i m very glad you say that now my wife would never understand not if i explained for days,Leonard; Margaret; Tibby,F,major,M,major,HowardsEnd,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1
03830,Helen,Leonard,697,737,likely enough for i steal umbrellas even oftener than i hear beethoven did you get it back,i managed one wood and found a road the other side which went a good bit uphill i rather fancy it was those north downs for the road went off into grass and i got into another wood that was awful with gorse bushes i did wish i d never come but suddenly it got light just while i seemed going under one tree then i found a road down to a station and took the first train i could back to london,Leonard; Margaret; Tibby,F,major,M,major,HowardsEnd,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
03831,Helen,Leonard,703,1619,then why,because i see one must have money,Leonard; Margaret; Tibby,F,major,M,major,HowardsEnd,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
03832,Helen,Leonard,705,915,no inconvenience but i still don t understand i still don t understand when did you say you paid this call,i don t want your patronage i don t want your tea i was quite happy what do you want to unsettle me for i put it to this gentleman i ask you sir am i to have my brain picked,Leonard; Margaret; Tibby,F,major,M,major,HowardsEnd,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0
03833,Helen,Leonard,707,1601,this afternoon call,nearly three years,Leonard; Margaret; Tibby,F,major,M,major,HowardsEnd,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
03834,Helen,Leonard,711,1489,really and you were still calling on sunday when your wife came here a long visit,i m sure i don t want to intrude but you have been so kind to me in the past in warning me about the porphyrion that i wondered why i wondered whether,Leonard; Margaret; Tibby,F,major,M,major,HowardsEnd,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0
03835,Helen,Leonard,717,1625,no doubt it s another beautiful book but i d rather hear about your road,i am as afraid of death as any one,Leonard; Margaret; Tibby,F,major,M,major,HowardsEnd,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
03836,Helen,Leonard,719,1589,how far,but mr wilcox he is not perhaps,Leonard; Margaret; Tibby,F,major,M,major,HowardsEnd,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0
03837,Helen,Leonard,721,1597,were you walking alone may i ask,no oh no miss schlegel no,Leonard; Margaret; Tibby,F,major,M,major,HowardsEnd,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
03838,Helen,Leonard,723,876,don t talk to me about the pole star i know its little ways it goes round and round and you go round after it,ladies brighten,Leonard; Margaret; Tibby,F,major,M,major,HowardsEnd,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
03839,Helen,Leonard,729,1599,yes go on,i suppose that s pretty obvious but jacky never meant to do anybody any harm when things went wrong or i heard things i used to think it was her fault but looking back it s more mine i needn t have married her but as i have i must stick to her and keep her,Leonard; Margaret,F,major,M,major,HowardsEnd,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
03840,Helen,Leonard,731,732,did you actually go off the roads,oh yes i always meant to go off the roads but the worst of it is that it s more difficult to find one s way,Leonard; Margaret,F,major,M,major,HowardsEnd,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1
03841,Helen,Leonard,734,696,professional athletes never move without lanterns and compasses besides they can t walk it tires them go on,and you if i may say so took away my umbrella inadvertently of course,Leonard; Margaret,F,major,M,major,HowardsEnd,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0
03842,Helen,Leonard,736,712,yes but the wood this ere wood how did you get out of it,i don t call that fair i know what you mean and it isn t so,Leonard; Margaret,F,major,M,major,HowardsEnd,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0
03843,Helen,Leonard,738,730,but was the dawn wonderful,you ve no idea how difficult uneven ground is when it s dark,Leonard; Margaret,F,major,M,major,HowardsEnd,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
03844,Helen,Leonard,740,903,just a grey evening turned upside down i know,i ve got to be going now,Leonard; Margaret,F,major,M,major,HowardsEnd,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
03845,Helen,Leonard,742,722,i should just think you ought,yes but we d been talking it over at the office there s been a lot of talk at the office lately about these things the fellows there said one steers by the pole star and i looked it up in the celestial atlas but once out of doors everything gets so mixed,Leonard; Margaret,F,major,M,major,HowardsEnd,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
03846,Helen,Leonard,744,735,excuse me mr bast but you re wrong there it didn t it came from something far greater,i felt like r l s you probably remember how in virginibus,Leonard; Margaret,F,major,M,major,HowardsEnd,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0
03847,Helen,Leonard,747,1613,heaven help us if we do,don t you worry i can t bear that we shall be all right if i get work if i could only get work something regular to do then it wouldn t be so bad again i don t trouble after books as i used i can imagine that with regular work we should settle down again it stops one thinking,Leonard; Margaret,F,major,M,major,HowardsEnd,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1
03848,Helen,Leonard,758,1579,that s rather a sad view of life surely,i can never thank you sufficiently miss schlegel,Leonard; Margaret,F,major,M,major,HowardsEnd,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0
03849,Helen,Leonard,873,698,cake the big cake or the little deadlies i m afraid you thought my letter rather odd but we ll explain we aren t odd really nor affected really we re over expressive that s all,yes thank you miss schlegel,Leonard; Margaret,F,major,M,major,HowardsEnd,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
03850,Helen,Leonard,875,718,oh yes,oh i walked,Leonard; Margaret,F,major,M,major,HowardsEnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
03851,Helen,Leonard,896,1501,and advised you to clear out of it but i don t see why he should know better than you do,jacky let s go we re more bother than we re worth we re costing these ladies pounds and pounds already to get work for us and they never will there s nothing we re good enough to do,Leonard; Margaret,F,major,M,major,HowardsEnd,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
03852,Helen,Leonard,902,1623,oh really mr bast come and play with puppies,i wonder,Evie; Henry; Leonard; Margaret,F,major,M,major,HowardsEnd,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
03853,Helen,Leonard,908,1607,come again,lincolnshire mostly but my mother s father he oddly enough came from these parts round here,Evie; Henry; Leonard; Margaret,F,major,M,major,HowardsEnd,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1
03854,Helen,Leonard,910,1581,i call that a very rude remark what do you want to turn on me like that for,i get no time for reading,Evie; Henry; Leonard; Margaret,F,major,M,major,HowardsEnd,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0
